Product ID,Category,Sub-Category,Supplier Name,Supplier Region,Lead Time (Days),Cost per Unit,Quality Score,Delivery Accuracy (%),Reliability Rating,Reorder Level,Max Order Qty,Min Order Qty,Avg Monthly Orders,Annual Supply Value,Contact Email
TEC-PH-10016993,Technology,Phones,Alpha Furnishings,East,5,455.96,3.9,83.23,2,33,410,33,434,2374639.68,alpha@supplier.com
OFF-LA-10016994,Office Supplies,Labels,Delta Stationery,Central,5,417.07,4.8,97.26,6,23,860,12,115,575556.6,delta@supplier.com
TEC-AC-10016995,Technology,Accessories,Alpha Furnishings,West,4,159.75,1.9,85.61,2,60,537,4,379,726543.0,alpha@supplier.com
TEC-MA-10016996,Technology,Machines,Gamma Electronics,East,5,15.34,2.6,99.34,7,72,567,24,157,28900.56,gamma@supplier.com
TEC-MA-10016997,Technology,Machines,Gamma Electronics,South,2,453.15,3.7,92.11,5,77,551,29,310,1685718.0,gamma@supplier.com
TEC-MA-10016998,Technology,Machines,Beta Office Supplies,West,4,444.07,1.5,91.11,5,77,301,16,64,341045.76,beta@supplier.com
TEC-PH-10016999,Technology,Phones,Alpha Furnishings,South,3,58.12,4.3,96.04,5,18,852,14,310,216206.4,alpha@supplier.com
FUR-BO-10017000,Furniture,Bookcases,Delta Stationery,West,3,497.05,2.9,93.21,10,30,459,21,373,2224795.8,delta@supplier.com
TEC-MA-10017001,Technology,Machines,Alpha Furnishings,North,10,96.96,4.2,96.76,3,81,894,1,50,58176.0,alpha@supplier.com
FUR-TA-10017002,Furniture,Tables,Omega Imports,North,2,175.57,4.1,80.26,3,21,518,6,362,762676.08,omega@supplier.com
FUR-BO-10017003,Furniture,Bookcases,Alpha Furnishings,South,4,35.09,3.1,91.03,5,61,237,18,328,138114.24,alpha@supplier.com
FUR-CH-10017004,Furniture,Chairs,Alpha Furnishings,South,3,285.36,3.7,85.9,4,13,479,45,180,616377.6,alpha@supplier.com
TEC-AC-10017005,Technology,Accessories,Delta Stationery,North,9,218.76,1.2,99.46,6,25,295,45,151,396393.12,delta@supplier.com
TEC-MA-10017006,Technology,Machines,Beta Office Supplies,South,5,499.51,2.3,85.18,1,29,297,50,27,161841.24,beta@supplier.com
OFF-PA-10017007,Office Supplies,Paper,Omega Imports,South,9,172.92,1.9,85.69,7,24,856,16,229,475184.16,omega@supplier.com
FUR-BO-10017008,Furniture,Bookcases,Beta Office Supplies,West,6,183.14,3.7,80.09,4,100,787,44,247,542826.96,beta@supplier.com
FUR-BO-10017009,Furniture,Bookcases,Beta Office Supplies,Central,2,115.66,2.3,92.24,5,99,176,23,369,512142.48,beta@supplier.com
TEC-AC-10017010,Technology,Accessories,Alpha Furnishings,East,3,302.55,4.7,94.62,3,95,739,47,485,1760841.0,alpha@supplier.com
FUR-BO-10017011,Furniture,Bookcases,Gamma Electronics,Central,6,478.59,3.5,81.51,8,70,802,39,64,367557.12,gamma@supplier.com
FUR-TA-10017012,Furniture,Tables,Omega Imports,Central,2,177.76,4.6,94.06,6,87,485,33,42,89591.04,omega@supplier.com
FUR-BO-10017013,Furniture,Bookcases,Delta Stationery,South,8,437.58,2.9,96.21,7,43,414,36,415,2179148.4,delta@supplier.com
TEC-AC-10017014,Technology,Accessories,Beta Office Supplies,Central,10,275.1,4.2,89.33,6,90,615,23,482,1591178.4,beta@supplier.com
FUR-CH-10017015,Furniture,Chairs,Delta Stationery,North,4,499.31,4.4,84.85,10,94,801,20,151,904749.72,delta@supplier.com
OFF-BI-10017016,Office Supplies,Binders,Alpha Furnishings,West,9,162.77,2.6,97.71,5,20,444,46,41,80082.84,alpha@supplier.com
TEC-MA-10017017,Technology,Machines,Omega Imports,Central,5,420.42,2.7,89.12,3,60,295,13,67,338017.68,omega@supplier.com
FUR-CH-10017018,Furniture,Chairs,Gamma Electronics,Central,3,271.79,2.0,94.25,4,78,464,20,493,1607909.64,gamma@supplier.com
TEC-MA-10017019,Technology,Machines,Beta Office Supplies,West,7,79.5,2.5,81.82,6,52,322,39,306,291924.0,beta@supplier.com
FUR-CH-10017020,Furniture,Chairs,Delta Stationery,Central,4,228.2,4.0,86.66,3,70,342,47,337,922840.8,delta@supplier.com
FUR-CH-10017021,Furniture,Chairs,Alpha Furnishings,Central,9,451.12,2.7,91.32,1,17,523,27,151,817429.44,alpha@supplier.com
OFF-LA-10017022,Office Supplies,Labels,Delta Stationery,South,2,197.82,4.5,89.34,2,61,225,37,350,830844.0,delta@supplier.com
OFF-LA-10017023,Office Supplies,Labels,Gamma Electronics,East,6,451.88,1.1,99.65,1,82,661,7,128,694087.68,gamma@supplier.com
TEC-AC-10017024,Technology,Accessories,Beta Office Supplies,Central,8,349.06,2.2,90.31,9,79,899,6,145,607364.4,beta@supplier.com
FUR-CH-10017025,Furniture,Chairs,Beta Office Supplies,West,10,307.94,4.0,98.94,3,88,718,11,91,336270.48,beta@supplier.com
FUR-BO-10017026,Furniture,Bookcases,Delta Stationery,West,6,108.78,4.1,83.52,1,33,813,9,89,116177.04,delta@supplier.com
TEC-MA-10017027,Technology,Machines,Beta Office Supplies,Central,6,494.76,4.3,82.19,8,95,385,28,142,843071.04,beta@supplier.com
FUR-BO-10017028,Furniture,Bookcases,Alpha Furnishings,West,5,66.62,1.3,94.81,3,85,165,2,29,23183.76,alpha@supplier.com
OFF-AR-10017029,Office Supplies,Art,Omega Imports,North,3,182.83,4.7,86.03,2,71,209,21,40,87758.4,omega@supplier.com
TEC-AC-10017030,Technology,Accessories,Delta Stationery,East,7,488.38,1.3,91.26,9,51,861,12,386,2262176.16,delta@supplier.com
OFF-BI-10017031,Office Supplies,Binders,Omega Imports,East,3,493.35,3.2,84.38,9,96,957,17,219,1296523.8,omega@supplier.com
OFF-AR-10017032,Office Supplies,Art,Beta Office Supplies,Central,2,174.07,2.3,84.81,3,74,844,12,381,795848.04,beta@supplier.com
FUR-BO-10017033,Furniture,Bookcases,Alpha Furnishings,North,10,495.51,1.2,87.6,10,67,206,17,77,457851.24,alpha@supplier.com
OFF-AR-10017034,Office Supplies,Art,Gamma Electronics,South,3,60.26,2.0,91.27,1,86,316,34,496,358667.52,gamma@supplier.com
TEC-MA-10017035,Technology,Machines,Omega Imports,South,9,16.49,4.0,88.92,7,10,204,31,317,62727.96,omega@supplier.com
OFF-BI-10017036,Office Supplies,Binders,Delta Stationery,West,10,271.06,4.2,87.06,8,38,713,24,489,1590580.08,delta@supplier.com
FUR-BO-10017037,Furniture,Bookcases,Beta Office Supplies,North,3,93.46,2.9,81.16,8,28,828,44,70,78506.4,beta@supplier.com
TEC-AC-10017038,Technology,Accessories,Omega Imports,West,10,89.79,5.0,85.22,1,82,789,10,341,367420.68,omega@supplier.com
TEC-AC-10017039,Technology,Accessories,Beta Office Supplies,West,10,256.18,2.4,84.51,8,45,378,33,138,424234.08,beta@supplier.com
OFF-BI-10017040,Office Supplies,Binders,Beta Office Supplies,East,8,492.7,1.7,82.37,10,80,277,47,25,147810.0,beta@supplier.com
OFF-PA-10017041,Office Supplies,Paper,Gamma Electronics,South,4,375.56,2.3,99.65,1,26,920,8,330,1487217.6,gamma@supplier.com
TEC-PH-10017042,Technology,Phones,Alpha Furnishings,North,6,315.36,4.5,94.26,8,66,368,25,12,45411.84,alpha@supplier.com
TEC-AC-10017043,Technology,Accessories,Gamma Electronics,South,9,147.09,3.6,85.71,10,51,696,3,177,312419.16,gamma@supplier.com
FUR-CH-10017044,Furniture,Chairs,Delta Stationery,South,10,282.24,2.2,85.08,8,66,762,1,147,497871.36,delta@supplier.com
FUR-CH-10017045,Furniture,Chairs,Omega Imports,South,9,496.49,2.7,81.14,10,46,521,26,288,1715869.44,omega@supplier.com
TEC-AC-10017046,Technology,Accessories,Omega Imports,North,10,48.15,2.0,93.61,1,97,181,29,279,161206.2,omega@supplier.com
TEC-PH-10017047,Technology,Phones,Gamma Electronics,Central,6,405.87,1.5,89.78,4,68,758,12,393,1914082.92,gamma@supplier.com
OFF-LA-10017048,Office Supplies,Labels,Alpha Furnishings,South,10,33.37,1.3,80.99,10,21,197,45,491,196616.04,alpha@supplier.com
FUR-CH-10017049,Furniture,Chairs,Omega Imports,South,7,203.36,4.9,97.17,10,85,158,16,274,668647.68,omega@supplier.com
TEC-PH-10017050,Technology,Phones,Gamma Electronics,North,5,22.97,3.3,82.47,4,43,435,7,494,136166.16,gamma@supplier.com
FUR-BO-10017051,Furniture,Bookcases,Beta Office Supplies,Central,4,271.32,1.0,98.38,7,17,919,49,50,162792.0,beta@supplier.com
TEC-PH-10017052,Technology,Phones,Alpha Furnishings,West,2,71.64,3.4,94.24,5,38,254,1,497,427260.96,alpha@supplier.com
OFF-PA-10017053,Office Supplies,Paper,Gamma Electronics,North,7,91.81,3.1,91.82,9,71,291,29,498,548656.56,gamma@supplier.com
FUR-TA-10017054,Furniture,Tables,Delta Stationery,South,10,393.18,1.3,95.06,2,51,642,1,396,1868391.36,delta@supplier.com
TEC-MA-10017055,Technology,Machines,Alpha Furnishings,East,5,341.87,2.7,81.66,8,81,592,18,250,1025610.0,alpha@supplier.com
TEC-PH-10017056,Technology,Phones,Delta Stationery,East,5,485.53,1.6,96.93,3,27,701,30,375,2184885.0,delta@supplier.com
FUR-CH-10017057,Furniture,Chairs,Omega Imports,West,3,329.57,2.9,86.23,9,67,625,31,195,771193.8,omega@supplier.com
OFF-BI-10017058,Office Supplies,Binders,Delta Stationery,North,6,23.55,2.9,94.9,9,95,685,40,360,101736.0,delta@supplier.com
FUR-TA-10017059,Furniture,Tables,Gamma Electronics,Central,7,107.28,4.8,92.99,6,62,852,35,421,541978.56,gamma@supplier.com
OFF-PA-10017060,Office Supplies,Paper,Alpha Furnishings,North,5,227.3,1.2,96.09,4,24,665,26,270,736452.0,alpha@supplier.com
TEC-MA-10017061,Technology,Machines,Gamma Electronics,Central,10,444.91,4.8,81.15,7,97,488,8,413,2204973.96,gamma@supplier.com
FUR-CH-10017062,Furniture,Chairs,Omega Imports,Central,2,474.91,1.3,86.95,7,21,792,36,130,740859.6,omega@supplier.com
OFF-LA-10017063,Office Supplies,Labels,Omega Imports,West,10,483.2,5.0,88.84,5,52,634,40,464,2690457.6,omega@supplier.com
TEC-AC-10017064,Technology,Accessories,Delta Stationery,East,5,338.05,2.0,92.21,3,25,980,29,362,1468489.2,delta@supplier.com
TEC-MA-10017065,Technology,Machines,Beta Office Supplies,Central,9,490.94,2.4,99.22,10,60,730,7,279,1643667.12,beta@supplier.com
OFF-AR-10017066,Office Supplies,Art,Omega Imports,West,6,80.85,1.7,91.28,8,30,496,38,53,51420.6,omega@supplier.com
TEC-MA-10017067,Technology,Machines,Omega Imports,East,2,391.68,3.5,88.69,7,74,674,11,472,2218475.52,omega@supplier.com
TEC-AC-10017068,Technology,Accessories,Gamma Electronics,East,5,52.09,1.9,99.35,3,14,251,1,472,295037.76,gamma@supplier.com
FUR-CH-10017069,Furniture,Chairs,Delta Stationery,East,4,217.1,4.2,99.23,8,73,549,37,95,247494.0,delta@supplier.com
OFF-AR-10017070,Office Supplies,Art,Omega Imports,West,8,90.34,4.2,96.96,10,78,377,11,243,263431.44,omega@supplier.com
TEC-AC-10017071,Technology,Accessories,Beta Office Supplies,North,2,324.69,2.0,99.34,4,93,204,15,356,1387075.68,beta@supplier.com
OFF-AR-10017072,Office Supplies,Art,Omega Imports,South,6,26.02,3.5,95.4,4,68,839,17,299,93359.76,omega@supplier.com
OFF-PA-10017073,Office Supplies,Paper,Delta Stationery,Central,10,84.15,1.4,90.42,1,75,946,32,401,404929.8,delta@supplier.com
OFF-BI-10017074,Office Supplies,Binders,Omega Imports,Central,3,375.11,1.7,92.89,6,74,860,29,113,508649.16,omega@supplier.com
OFF-PA-10017075,Office Supplies,Paper,Alpha Furnishings,South,3,371.53,2.9,99.3,2,21,825,39,246,1096756.56,alpha@supplier.com
OFF-PA-10017076,Office Supplies,Paper,Omega Imports,Central,8,230.68,3.1,94.93,2,81,646,17,200,553632.0,omega@supplier.com
TEC-AC-10017077,Technology,Accessories,Omega Imports,West,5,339.66,4.7,85.78,5,60,964,42,16,65214.72,omega@supplier.com
FUR-BO-10017078,Furniture,Bookcases,Beta Office Supplies,Central,8,11.83,4.8,97.33,7,49,107,27,160,22713.6,beta@supplier.com
TEC-MA-10017079,Technology,Machines,Alpha Furnishings,East,7,368.51,1.8,90.72,4,63,346,17,60,265327.2,alpha@supplier.com
TEC-AC-10017080,Technology,Accessories,Omega Imports,Central,6,62.52,2.2,83.24,5,61,388,49,176,132042.24,omega@supplier.com
FUR-CH-10017081,Furniture,Chairs,Alpha Furnishings,South,3,206.2,2.4,87.01,8,63,993,45,354,875937.6,alpha@supplier.com
TEC-AC-10017082,Technology,Accessories,Gamma Electronics,North,5,470.87,2.8,82.85,6,47,591,3,149,841915.56,gamma@supplier.com
TEC-AC-10017083,Technology,Accessories,Beta Office Supplies,South,3,388.83,3.4,98.12,4,36,954,9,417,1945705.32,beta@supplier.com
TEC-AC-10017084,Technology,Accessories,Alpha Furnishings,East,6,27.69,3.9,93.25,2,22,319,18,21,6977.88,alpha@supplier.com
FUR-BO-10017085,Furniture,Bookcases,Beta Office Supplies,South,3,186.27,1.3,96.46,7,72,833,11,15,33528.6,beta@supplier.com
FUR-TA-10017086,Furniture,Tables,Beta Office Supplies,West,5,367.39,1.5,87.64,10,10,167,49,163,718614.84,beta@supplier.com
OFF-PA-10017087,Office Supplies,Paper,Delta Stationery,East,9,404.02,1.4,99.91,5,51,872,23,238,1153881.12,delta@supplier.com
OFF-LA-10017088,Office Supplies,Labels,Delta Stationery,North,4,478.04,3.8,99.48,9,37,996,14,34,195040.32,delta@supplier.com
TEC-PH-10017089,Technology,Phones,Gamma Electronics,South,10,92.78,3.2,89.7,7,94,149,22,366,407489.76,gamma@supplier.com
FUR-BO-10017090,Furniture,Bookcases,Beta Office Supplies,South,8,229.11,4.7,85.43,9,50,553,13,383,1052989.56,beta@supplier.com
FUR-BO-10017091,Furniture,Bookcases,Gamma Electronics,West,7,178.23,1.5,95.54,7,63,895,47,243,519718.68,gamma@supplier.com
FUR-CH-10017092,Furniture,Chairs,Beta Office Supplies,Central,6,392.66,1.5,85.2,4,96,895,35,493,2322976.56,beta@supplier.com
OFF-PA-10017093,Office Supplies,Paper,Beta Office Supplies,Central,9,482.41,2.0,89.82,2,35,332,9,370,2141900.4,beta@supplier.com
OFF-LA-10017094,Office Supplies,Labels,Delta Stationery,East,4,423.14,2.0,89.27,8,88,864,11,43,218340.24,delta@supplier.com
FUR-CH-10017095,Furniture,Chairs,Omega Imports,South,3,287.56,2.4,82.79,2,79,104,47,131,452044.32,omega@supplier.com
OFF-AR-10017096,Office Supplies,Art,Omega Imports,East,5,125.79,3.8,85.44,5,96,763,41,158,238497.84,omega@supplier.com
OFF-BI-10017097,Office Supplies,Binders,Omega Imports,Central,10,284.07,4.0,80.51,9,15,955,5,221,753353.64,omega@supplier.com
TEC-PH-10017098,Technology,Phones,Omega Imports,North,3,420.56,4.7,84.39,1,62,650,23,468,2361864.96,omega@supplier.com
FUR-BO-10017099,Furniture,Bookcases,Omega Imports,East,9,263.31,3.7,92.5,10,48,408,34,265,837325.8,omega@supplier.com
FUR-CH-10017100,Furniture,Chairs,Beta Office Supplies,Central,2,71.03,2.3,98.7,4,95,871,39,329,280426.44,beta@supplier.com
FUR-CH-10017101,Furniture,Chairs,Omega Imports,South,8,135.96,4.1,93.16,5,70,929,3,124,202308.48,omega@supplier.com
FUR-TA-10017102,Furniture,Tables,Alpha Furnishings,Central,7,165.92,1.3,83.5,9,32,613,15,484,963663.36,alpha@supplier.com
FUR-TA-10017103,Furniture,Tables,Delta Stationery,South,2,251.64,4.5,92.46,10,100,817,16,386,1165596.48,delta@supplier.com
TEC-PH-10017104,Technology,Phones,Beta Office Supplies,South,5,99.16,2.3,90.33,8,39,546,2,195,232034.4,beta@supplier.com
FUR-BO-10017105,Furniture,Bookcases,Delta Stationery,North,9,246.51,3.0,96.83,6,76,305,20,302,893352.24,delta@supplier.com
TEC-MA-10017106,Technology,Machines,Delta Stationery,West,3,287.58,1.6,89.44,3,74,145,10,330,1138816.8,delta@supplier.com
FUR-CH-10017107,Furniture,Chairs,Delta Stationery,North,4,59.03,4.1,96.33,9,90,680,32,97,68710.92,delta@supplier.com
OFF-BI-10017108,Office Supplies,Binders,Gamma Electronics,West,7,70.57,4.1,98.32,9,77,448,17,216,182917.44,gamma@supplier.com
FUR-BO-10017109,Furniture,Bookcases,Alpha Furnishings,Central,10,415.04,1.0,96.67,1,65,331,3,244,1215237.12,alpha@supplier.com
TEC-MA-10017110,Technology,Machines,Gamma Electronics,West,10,183.05,1.4,84.33,8,25,644,5,42,92257.2,gamma@supplier.com
OFF-BI-10017111,Office Supplies,Binders,Gamma Electronics,West,5,413.3,2.9,94.61,4,71,961,5,92,456283.2,gamma@supplier.com
TEC-AC-10017112,Technology,Accessories,Beta Office Supplies,East,4,27.86,1.8,99.32,4,10,396,26,479,160139.28,beta@supplier.com
OFF-PA-10017113,Office Supplies,Paper,Gamma Electronics,East,5,442.83,4.9,98.85,9,100,764,26,36,191302.56,gamma@supplier.com
TEC-PH-10017114,Technology,Phones,Alpha Furnishings,South,8,164.0,1.0,99.23,4,85,861,13,401,789168.0,alpha@supplier.com
FUR-CH-10017115,Furniture,Chairs,Alpha Furnishings,Central,2,224.79,2.6,99.42,7,79,939,31,328,884773.44,alpha@supplier.com
FUR-BO-10017116,Furniture,Bookcases,Omega Imports,West,8,121.47,3.3,80.06,5,58,435,17,288,419800.32,omega@supplier.com
OFF-BI-10017117,Office Supplies,Binders,Omega Imports,East,8,245.07,4.6,80.67,1,63,810,32,52,152923.68,omega@supplier.com
TEC-AC-10017118,Technology,Accessories,Beta Office Supplies,East,3,316.12,3.5,91.9,8,41,114,2,487,1847405.28,beta@supplier.com
OFF-AR-10017119,Office Supplies,Art,Omega Imports,Central,10,365.29,2.4,87.26,6,88,230,32,340,1490383.2,omega@supplier.com
TEC-MA-10017120,Technology,Machines,Alpha Furnishings,Central,2,38.34,3.1,81.4,2,90,1000,6,331,152286.48,alpha@supplier.com
TEC-PH-10017121,Technology,Phones,Omega Imports,East,10,452.48,2.0,99.05,9,15,381,33,442,2399953.92,omega@supplier.com
TEC-MA-10017122,Technology,Machines,Alpha Furnishings,North,10,295.8,3.5,85.08,8,34,503,49,444,1576022.4,alpha@supplier.com
FUR-BO-10017123,Furniture,Bookcases,Gamma Electronics,Central,10,493.77,1.9,93.56,9,67,697,28,226,1339104.24,gamma@supplier.com
FUR-CH-10017124,Furniture,Chairs,Beta Office Supplies,Central,3,176.77,2.4,89.47,5,26,599,47,353,748797.72,beta@supplier.com
TEC-AC-10017125,Technology,Accessories,Delta Stationery,Central,7,439.92,4.7,97.33,9,13,293,18,203,1071645.12,delta@supplier.com
TEC-MA-10017126,Technology,Machines,Beta Office Supplies,West,4,368.84,2.8,80.5,10,55,452,13,40,177043.2,beta@supplier.com
FUR-BO-10017127,Furniture,Bookcases,Delta Stationery,South,7,277.53,2.5,89.2,3,97,595,29,306,1019090.16,delta@supplier.com
FUR-TA-10017128,Furniture,Tables,Alpha Furnishings,West,10,218.79,1.2,83.87,2,54,237,27,266,698377.68,alpha@supplier.com
TEC-AC-10017129,Technology,Accessories,Beta Office Supplies,North,9,91.58,2.3,95.64,1,47,814,17,323,354964.08,beta@supplier.com
TEC-MA-10017130,Technology,Machines,Gamma Electronics,East,3,433.31,2.8,86.92,1,64,413,16,332,1726307.04,gamma@supplier.com
FUR-CH-10017131,Furniture,Chairs,Delta Stationery,North,4,227.27,1.9,89.04,10,44,560,30,301,820899.24,delta@supplier.com
OFF-LA-10017132,Office Supplies,Labels,Alpha Furnishings,Central,4,408.13,1.6,86.15,7,14,789,1,258,1263570.48,alpha@supplier.com
OFF-AR-10017133,Office Supplies,Art,Beta Office Supplies,West,9,132.55,3.0,94.26,1,67,187,28,137,217912.2,beta@supplier.com
FUR-BO-10017134,Furniture,Bookcases,Alpha Furnishings,West,3,423.95,1.4,91.17,10,100,471,21,167,849595.8,alpha@supplier.com
OFF-BI-10017135,Office Supplies,Binders,Beta Office Supplies,South,10,303.51,2.7,95.87,8,71,181,44,95,346001.4,beta@supplier.com
TEC-PH-10017136,Technology,Phones,Gamma Electronics,West,9,443.68,1.3,81.65,2,92,117,4,289,1538682.24,gamma@supplier.com
OFF-AR-10017137,Office Supplies,Art,Alpha Furnishings,North,2,402.69,1.1,82.76,2,23,836,48,470,2271171.6,alpha@supplier.com
FUR-BO-10017138,Furniture,Bookcases,Gamma Electronics,West,10,382.8,3.9,84.56,1,10,625,25,320,1469952.0,gamma@supplier.com
FUR-CH-10017139,Furniture,Chairs,Alpha Furnishings,North,8,20.59,2.7,92.28,9,23,901,37,120,29649.6,alpha@supplier.com
FUR-TA-10017140,Furniture,Tables,Beta Office Supplies,East,8,454.17,3.3,94.14,8,18,472,22,341,1858463.64,beta@supplier.com
OFF-AR-10017141,Office Supplies,Art,Omega Imports,Central,3,437.76,1.9,93.81,1,26,125,21,16,84049.92,omega@supplier.com
TEC-MA-10017142,Technology,Machines,Omega Imports,West,2,325.01,4.0,81.6,4,37,809,23,221,861926.52,omega@supplier.com
FUR-TA-10017143,Furniture,Tables,Omega Imports,Central,2,327.18,4.3,92.0,9,28,949,6,424,1664691.84,omega@supplier.com
TEC-PH-10017144,Technology,Phones,Gamma Electronics,West,4,362.85,4.7,87.93,4,75,780,34,177,770693.4,gamma@supplier.com
TEC-AC-10017145,Technology,Accessories,Gamma Electronics,East,9,399.43,2.1,83.68,8,32,622,10,15,71897.4,gamma@supplier.com
OFF-BI-10017146,Office Supplies,Binders,Omega Imports,West,9,312.57,2.8,95.16,3,56,476,10,53,198794.52,omega@supplier.com
FUR-CH-10017147,Furniture,Chairs,Delta Stationery,West,4,31.33,2.4,96.37,1,32,582,32,187,70304.52,delta@supplier.com
OFF-LA-10017148,Office Supplies,Labels,Omega Imports,West,7,471.94,3.8,81.2,1,79,680,4,166,940104.48,omega@supplier.com
TEC-MA-10017149,Technology,Machines,Omega Imports,Central,9,166.83,1.3,87.95,7,88,432,32,271,542531.16,omega@supplier.com
TEC-MA-10017150,Technology,Machines,Gamma Electronics,West,6,346.13,1.1,87.44,5,75,455,42,393,1632349.08,gamma@supplier.com
FUR-TA-10017151,Furniture,Tables,Beta Office Supplies,West,10,474.84,1.9,88.47,6,63,148,2,386,2199458.88,beta@supplier.com
OFF-BI-10017152,Office Supplies,Binders,Delta Stationery,East,5,370.37,3.4,80.09,8,89,189,29,446,1982220.24,delta@supplier.com
TEC-AC-10017153,Technology,Accessories,Gamma Electronics,Central,5,397.89,2.0,99.87,6,19,350,36,347,1656813.96,gamma@supplier.com
FUR-BO-10017154,Furniture,Bookcases,Alpha Furnishings,North,7,91.55,4.2,88.75,7,95,944,22,99,108761.4,alpha@supplier.com
OFF-PA-10017155,Office Supplies,Paper,Delta Stationery,North,10,263.46,3.2,94.09,10,35,994,7,168,531135.36,delta@supplier.com
TEC-AC-10017156,Technology,Accessories,Delta Stationery,East,5,232.01,1.8,85.02,10,52,796,8,191,531766.92,delta@supplier.com
OFF-LA-10017157,Office Supplies,Labels,Omega Imports,Central,3,223.74,1.0,85.88,5,64,832,46,351,942392.88,omega@supplier.com
OFF-AR-10017158,Office Supplies,Art,Alpha Furnishings,South,6,386.05,3.2,86.26,1,18,739,50,485,2246811.0,alpha@supplier.com
OFF-PA-10017159,Office Supplies,Paper,Alpha Furnishings,West,7,260.91,2.8,89.42,7,85,286,32,155,485292.6,alpha@supplier.com
FUR-BO-10017160,Furniture,Bookcases,Delta Stationery,North,10,86.8,3.2,85.5,8,70,689,35,80,83328.0,delta@supplier.com
TEC-AC-10017161,Technology,Accessories,Omega Imports,South,7,110.54,1.6,89.37,1,98,701,42,323,428453.04,omega@supplier.com
OFF-PA-10017162,Office Supplies,Paper,Omega Imports,East,7,462.22,2.6,82.37,10,63,948,32,349,1935777.36,omega@supplier.com
